CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
EVTDESC1512069;The Malagasy Uprising was a Malagasy nationalist rebellion against French colonial rule in Madagascar, lasting from March 1947 to December 1948. Starting in late 1945, Madagascar's first French National Assembly deputies, led an effort to achieve independence for Madagascar through legal channels. The failure of this initiative and the harsh response it drew from the Socialist Ramadier administration radicalised elements of the Malagasy population, including leaders of several militant nationalist secret societies. On the evening of 29 March 1947, coordinated surprise attacks were launched by Malagasy nationalists, armed mainly with spears, against military bases and French-owned plantations in the eastern part of the island concentrated around Moramanga and Manakara. The nationalist cause was rapidly adopted in the south and spread to the central highlands and the capital of Antananarivo by the following month, with the number of Malagasy nationalist fighters estimated at over one million.;;;;;;;;;;X;;;;;;;
EVT_5001109_NAME;Autonomy for the Solomon Islands;;;;;;;;;;X;;;;;;;
EVT_5001109_DESC;As late as 1970, the British Protectorate did not envisage independence for Solomon Islands in the foreseeable future. Shortly thereafter, the financial costs of supporting the Protectorate became more trying, as the world economy was hit by the first oil price shock of 1973. The imminent independence of Papua New Guinea (in 1975) was also thought to have influenced the Protectorate's administrators.Outside of a very small educated elite in Honiara, there was little in the way of an indigenous independence movement in the Solomons. Self-government was granted in January 1976 and after July 1976, Sir Peter Kenilorea became the Chief Minister who would lead the country to independence. Independence was granted on 7 July 1978, and Kenilorea automatically became the country's first Prime Minister.;;;;;;;;;;X;;;;;;;
EVT_5001109_A;Grant them self rule;;;;;;;;;;X;;;;;;;
EVT_5001109_B;Keep the the status quo;;;;;;;;;;X;;;;;;;
EVT_5001110_NAME;Independence for the Solomon Islands;;;;;;;;;;X;;;;;;;
EVT_5001110_DESC;As late as 1970, the British Protectorate did not envisage independence for Solomon Islands in the foreseeable future. Shortly thereafter, the financial costs of supporting the Protectorate became more trying, as the world economy was hit by the first oil price shock of 1973. The imminent independence of Papua New Guinea (in 1975) was also thought to have influenced the Protectorate's administrators.Outside of a very small educated elite in Honiara, there was little in the way of an indigenous independence movement in the Solomons. Self-government was granted in January 1976 and after July 1976, Sir Peter Kenilorea became the Chief Minister who would lead the country to independence. Independence was granted on 7 July 1978, and Kenilorea automatically became the country's first Prime Minister.;;;;;;;;;;X;;;;;;;
EVT_5001110_A;Give them independence;;;;;;;;;;X;;;;;;;
EVT_5001110_B;Keep the colony by force if necessary;;;;;;;;;;X;;;;;;;
EVT_5001111_NAME;Ethnic Tensions in the Solomon Islands;;;;;;;;;;X;;;;;;;
EVT_5001111_DESC;In late 1998, militants on the island of Guadalcanal began a campaign of intimidation and violence towards Malaitan settlers. During the next year, thousands of Malaitans fled back to Malaita or to the capital, Honiara (which, although situated on Guadalcanal, is predominantly populated by Malaitans and Solomon Islanders from other provinces). In 1999, the Malaita Eagle Force (MEF) was established in response. The initial civil unrest was mainly characterised by fighting between the Isatabu Freedom Movement (also known as the Guadalcanal Revolutionary Army) and the Malaita Eagle Force (as well as the Marau Eagle Force).;;;;;;;;;;X;;;;;;;
EVT_5001111_A;Try to defuse these tensions;;;;;;;;;;X;;;;;;;
EVT_5001111_B;Be in favour of one side in this conflict;;;;;;;;;;X;;;;;;;
EVT_5001112_NAME;Ethnic Tensions in the Solomon Islands;;;;;;;;;;X;;;;;;;
EVT_5001112_DESC;During the early stages of the conflcit the Government of the Solomon Islands appealed to the Commonwealth Secretary General for assistance. The Honiara Peace Accord was agreed on 28 June 1999. Despite this apparent success the underlying problems remained unresolved. The accord soon broke down and fighting broke out again in June 2000.Malaitans took over some armouries at their home island and Honiara and helped by that, on 5 June 2000 the MEF seized the parliament by force. Through their spokesman Andrew Nori, they claimed that the government of the then Prime Minister, Bartholomew Ulufa'alu, had failed to secure compensation for loss of Malaitan life and property. Ulufa alu was forced to step down.;;;;;;;;;;X;;;;;;;
EVT_5001112_A;The Prime Minister will step down;;;;;;;;;;X;;;;;;;
EVT_5001112_B;The Prime Minister refuses to step down;;;;;;;;;;X;;;;;;;
EVT_5001113_NAME;The Townsville and Marau Peace Agreements;;;;;;;;;;X;;;;;;;
EVT_5001113_DESC;In October 2000, the Townsville Peace Agreement, was signed by the Malaita Eagle Force, elements of the IFM, and the Solomon Islands Government. This was closely followed by the Marau Peace agreement in February 2001, signed by the Marau Eagle Force, the Isatabu Freedom Movement, the Guadalcanal Provincial Government, and the Solomon Islands Government. However, a key Guale militant leader, Harold Keke, refused to sign the agreement, causing a split with the Guale groups. Subsequently, Guale signatories to the agreement led by Andrew Te'e joined with the Malaitan-dominated police to form the 'Joint Operations Force'. During the next two years the conflict moved to the Weathercoast of Guadalcanal as the Joint Operations unsuccessfully attempted to capture Keke and his group.;;;;;;;;;;X;;;;;;;
EVT_5001113_A;Sign the Agreements;;;;;;;;;;X;;;;;;;
EVT_5001113_B;Don't sign the agreements;;;;;;;;;;X;;;;;;;
EVT_5001114_NAME;Call for International Aid?;;;;;;;;;;X;;;;;;;
EVT_5001114_DESC;In response to the deteriorating situation in the Solomon Islands, in July 2003 the Governor General of Solomon Islands issued an official request for international help, which was subsequently endorsed by a unanimous vote of the parliament. Technically, only the Governor General's request for troops was necessary. However, the government then passed legislation to provide the international force with greater powers and resolve some legal ambiguities. In the same month, Australian and Pacific Island police and troops arrived in Solomon Islands under the auspices of the Australian-led Regional Assistance Mission to Solomon Islands (RAMSI). A sizeable international security contingent of 2,200 police and troops, led by Australia and New Zealand, and with representatives from about 20 other Pacific nations, began arriving the next month under Operation Helpem Fren..;;;;;;;;;;X;;;;;;;
EVT_5001114_A;Call for international aid;;;;;;;;;;X;;;;;;;
EVT_5001114_B;We can deal with this crisis on our own;;;;;;;;;;X;;;;;;;
EVT_5001115_NAME;Regional Assistance Mission to Solomon Islands;;;;;;;;;;X;;;;;;;
EVT_5001115_DESC;In response to the deteriorating situation in the Solomon Islands, in July 2003 the Governor General of Solomon Islands issued an official request for international help, which was subsequently endorsed by a unanimous vote of the parliament. Technically, only the Governor General's request for troops was necessary. However, the government then passed legislation to provide the international force with greater powers and resolve some legal ambiguities. In the same month, Australian and Pacific Island police and troops arrived in Solomon Islands under the auspices of the Australian-led Regional Assistance Mission to Solomon Islands (RAMSI). A sizeable international security contingent of 2,200 police and troops, led by Australia and New Zealand, and with representatives from about 20 other Pacific nations, began arriving the next month under Operation Helpem Fren..;;;;;;;;;;X;;;;;;;
EVT_5001115_A;Accept the call and intervene;;;;;;;;;;X;;;;;;;
EVT_5001115_B;They can deal with their own problems;;;;;;;;;;X;;;;;;;
EVTDESC1512067;The Central Treaty Organisation (CENTO), originally known as the Baghdad Pact or the Middle East Treaty Organisation (METO), was formed in 1955 by Iran, Iraq, Pakistan, Turkey and the United Kingdom. Modeled after NATO, CENTO committed the nations to mutual cooperation and protection, as well as non-intervention in each other's affairs. Its goal was to contain the Soviet Union by having a line of strong states along the USSR's southwestern frontier. Similarly, it was known as the 'Northern Tier' to prevent Soviet expansion into the Middle East. Unlike NATO, CENTO did not have a unified military command structure, nor were many U.S. or UK military bases established in member countries, although the U.S. had communications and electronic intelligence facilities in Iran, and operated U-2 intelligence flights over the USSR from bases in Pakistan. The United Kingdom had access to facilities in Pakistan and Iraq at various times while the treaty was in effect.;;;;;;;;;;X;;;;;;;
promote_terrorists_title;Initiate State-sponsored Terror Programs in Neighbouring Nations;;;;;;;;;;X;;;;;;;
promote_terrorists_desc;State-sponsored terrorism is government support of violent non-state actors engaged in terrorism. Because of the pejorative nature of the word, the identification of particular examples are usually subject to political dispute and different definitions of terrorism. This decision will cause neighbouring non Great Powers to see a rise in their population's support for traditionalist political parties. This will help the $COUNTRY_ADJ$ cause to spread fundamentalism to the world.;;;;;;;;;;X;;;;;;;
stop_promote_terrorists_title;Withdraw Support to Terror Groups in Neighbouring Nations;;;;;;;;;;X;;;;;;;
stop_promote_terrorists_desc;State-sponsored terrorism is government support of violent non-state actors engaged in terrorism. Because of the pejorative nature of the word, the identification of particular examples are usually subject to political dispute and different definitions of terrorism. This decision will end the promotion of the traditionalist ideology to neighbouring non Great Powers.;;;;;;;;;;X;;;;;;;
promoting_terrorists;Supporting Terror Groups in Neighbours;;;;;;;;;;X;;;;;;;
terror_groups_in;State-sponsored terrorism in Nation;;;;;;;;;;X;;;;;;;
EVT_5001100_NAME;Independence of Kiribati;;;;;;;;;;X;;;;;;;
EVT_5001101_NAME;Independence of Tuvalu;;;;;;;;;;X;;;;;;;
EVT_5001102_NAME;Question of the Ellice Islands;;;;;;;;;;X;;;;;;;
EVT_5001100_DESC;The Gilbert Islands gained independence as the Republic of Kiribati on 12 July 1979. The United States gave up most of the Line Islands and recognised Kiribati in 1983. Kiribati received Canton Island, Enderbury Island, Birnie Island, Mckean Island, Rawaki, Manra, Orona, and Nikumaroro from the Phoenix Islands; and Teraina, Tabuaeran, Kiritimati, Malden Island, Starbuck Island, Caroline Islands, Vostok Islands and Flint Island from the Line Islands.;;;;;;;;;;X;;;;;;;
EVT_5001101_DESC;In 1974 ministerial government was introduced to the Gilbert and Ellice Islands Colony through a change to the Constitution. In that year a general election was held and a referendum was held in December 1974 to determine whether the Gilbert Islands and Ellice Islands should each have their own administration. As a consequence of the referendum, separation occurred in two stages. The Tuvaluan Order 1975, which took effect on 1 October 1975, recognised Tuvalu as a separate British dependency with its own government. The second stage occurred on 1 January 1976 when separate administrations were created out of the civil service of the Gilbert and Ellice Islands Colony.;;;;;;;;;;X;;;;;;;
EVT_5001102_DESC;Institutions of internal self-rule were established on Tarawa from about 1967. The Ellice Islands were separated from the rest of the colony in 1975 and granted their own internal self-rule institutions. In 1978 the Ellice Islands became the independent nation of Tuvalu.;;;;;;;;;;X;;;;;;;
EVT_5001108_NAME;Samoan Independence;;;;;;;;;;X;;;;;;;
EVT_5001108_DESC;The Samoan indepedence movement had its origins in the Mau a Pule movement which attempted to resist German colonial rule in the early 20th century. Although this movment was quickly put down by the Germans it wasn't until 1914 when New Zealand occupied the German colony during the early satges of WW1 that the indepedence movement was rekindled in the form of the Mau movement, gaining widespread support throughout Samoa by the late 1920s. After repeated efforts by the Samoan independence movement, the New Zealand Western Samoa Act 1961 of 24 November 1961 granted Samoa independence, effective on 1 January 1962, upon which the Trusteeship Agreement terminated. Samoa also signed a friendship treaty with New Zealand. Samoa, the first small-island country in the Pacific to become independent, joined the Commonwealth of Nations on 28 August 1970. While independence was achieved at the beginning of January, Samoa annually celebrates 1 June as its independence day.;;;;;;;;;;X;;;;;;;
EVT_5001103_NAME;The Independence of Nauru;;;;;;;;;;X;;;;;;;
EVT_5001103_DESC;In 1914, following the outbreak of World War I, Nauru was captured by Australian troops, after which Britain held control until 1920. Nauru became self-governing in January 1966. In 1923, the League of Nations gave Australia a trustee mandate over Nauru, with the United Kingdom and New Zealand as co-trustees. On 31 January 1968, following a two-year constitutional convention, Nauru became the world's smallest independent republic. It was led by founding president Hammer DeRoburt.;;;;;;;;;;X;;;;;;;
EVT_5001104_NAME;The end of the Nauruan phosphate industry;;;;;;;;;;X;;;;;;;
EVT_5001104_DESC;Nauru is a phosphate rock island with rich deposits near the surface, which allowed easy strip mining operations. It has some remaining phosphate resources which, as of 2011, are not economically viable for extraction. Nauru boasted the highest per-capita income enjoyed by any sovereign state in the world during the late 1960s and early 1970s. By the early 2000s, when the phosphate reserves were exhausted, and the island's environment had been seriously harmed by mining, the trust that had been established to manage the island's wealth diminished in value.;;;;;;;;;;X;;;;;;;
EVT_5001105_NAME;The Independence of Tonga;;;;;;;;;;X;;;;;;;
EVT_5001105_DESC;Tonga became a British protected state under a Treaty of Friendship on May 18, 1900, when European settlers and rival Tongan chiefs tried to oust the second king. The Treaty of Friendship and protected state status ended in 1970 under arrangements established prior to her death by the third monarch, Queen Salote Toupou III. Tonga joined the Commonwealth of Nations in 1970, and the United Nations in 1999. While exposed to colonial forces, Tonga has never lost indigenous governance, a fact that makes Tonga unique in the Pacific and boosts confidence in the monarchical system. The British High Commission in Tonga closed in March 2006.;;;;;;;;;;X;;;;;;;
EVT_5001105_A;Give them independence;;;;;;;;;;X;;;;;;;
EVT_5001105_B;Keep Tonga as a protected state;;;;;;;;;;X;;;;;;;
EVT_5001106_NAME;2006 Nuku'alofa riots;;;;;;;;;;X;;;;;;;
EVT_5001106_DESC;The 2006 Nuku'alofa riots started on 16 November, in the Tongan capital of Nuku?alofa. The Legislative Assembly of Tonga was due to adjourn for the year and despite promises of action, had done little to advance democracy in the government. A mixed crowd of democracy advocates took to the streets in protest. The riots saw a number of cases of robbery, looting, vehicle theft, arson and various property damage. The state of emergency declared on 17 November 2006 was extended several times. It was finally ended in January 2011 once the new Prime Minister took office following the 2010 election. The riots caused King Tupou V in 2008 to announce that elections would be held in 2010, preceded by constitutional reform.;;;;;;;;;;X;;;;;;;
EVT_5001106_A;Start the process of democratising the government;;;;;;;;;;X;;;;;;;
EVT_5001106_B;Keep the status quo;;;;;;;;;;X;;;;;;;
EVT_5001107_NAME;The Democratisation of Tonga;;;;;;;;;;X;;;;;;;
EVT_5001107_DESC;In response to the 2006 Nuku'alofa riots, the 2010 elections were announced by the new King George Tupou V in July 2008 shortly before being crowned on 1 August 2008, and were preceded by a programme of constitutional reform. For the first time, a majority of the seats (17 out of 26) in the Tongan parliament were elected by universal suffrage, with the remaining nine seats being reserved for members of Tonga's nobility. This marked a major progression away from the 165-year rule of the monarchy towards a fully representative democracy. The Taimi Media Network described it as "Tonga's first democratically elected Parliament";;;;;;;;;;X;;;;;;;
EVT_5001107_A;Let Tonga become a full democracy;;;;;;;;;;X;;;;;;;
EVT_5001107_B;Pull back the reforms;;;;;;;;;;X;;;;;;;
black_market_buy_timer;Recently bought Arms from abroad;;;;;;;;;;;;;x;;;;
black_market_buy_timer_desc;It will require more time before we can deal with International Arms Dealers again.;;;;;;;;;;;;;x;;;;
black_market_buy_title;Purchase Weapons from International Arms Dealers;;;;;;;;;;;;;x;;;;
black_market_buy_desc;Many industrialised countries have a domestic arms-industry to supply their own military forces. Some countries also have a substantial legal or illegal domestic trade in weapons for use by its citizens, primarily for self-defence, hunting or sporting purposes. Illegal trade in small arms occurs in many countries and regions affected by political instability. Contracts to supply a given country's military are awarded by governments, making arms contracts of substantial political importance. The link between politics and the arms trade can result in the development of what U.S. President Dwight D. Eisenhower described as a military-industrial complex, where the armed forces, commerce, and politics become closely linked, similarly to the European multilateral defence procurement. Various corporations, some publicly held, others private, bid for these contracts, which are often worth many billions of dollars.;;;;;;;;;;;;;x;;;;
black_market_sell_title;Sell Weapons to International Arms Dealers;;;;;;;;;;;;;x;;;;
black_market_sell_desc;Many industrialised countries have a domestic arms-industry to supply their own military forces. Some countries also have a substantial legal or illegal domestic trade in weapons for use by its citizens, primarily for self-defence, hunting or sporting purposes. Illegal trade in small arms occurs in many countries and regions affected by political instability. Contracts to supply a given country's military are awarded by governments, making arms contracts of substantial political importance. The link between politics and the arms trade can result in the development of what U.S. President Dwight D. Eisenhower described as a military-industrial complex, where the armed forces, commerce, and politics become closely linked, similarly to the European multilateral defence procurement. Various corporations, some publicly held, others private, bid for these contracts, which are often worth many billions of dollars.;;;;;;;;;;;;;x;;;;
EVTDESC1512060;A trade union is an organisation of workers who have come together to achieve common goals, such as protecting the integrity of its trade, improving safety standards, and attaining better wages, benefits (such as vacation, health care, and retirement), and working conditions through the increased bargaining power wielded by the creation of a monopoly of the workers. The trade union, through its leadership, bargains with the employer on behalf of union members (rank and file members) and negotiates labour contracts (collective bargaining) with employers. The most common purpose of these associations or unions is "maintaining or improving the conditions of their employment". This may include the negotiation of wages, work rules, complaint procedures, rules governing hiring, firing and promotion of workers, benefits, workplace safety and policies.;;;;;;;;;;;;;x;;;;
trade_union_action;Major Worker's Strike;;;;;;;;;;;;;x;;;;
EVTDESC1512059;Strike action, also called labor strike, labour strike, or simply strike, is a work stoppage caused by the mass refusal of employees to work. A strike usually takes place in response to employee grievances. Strikes became common during the Industrial Revolution, when mass labor became important in factories and mines. In most countries, strike actions were quickly made illegal, as factory owners had far more power than workers. Most Western countries partially legalised striking in the late 19th or early 20th centuries. Strikes are sometimes used to pressure governments to change policies.;;;;;;;;;;;;;x;;;;
EVTDESC1512058;The question of internal organisation was important in the new kolkhozes. The most basic measure was to divide the workforce into a number of groups, generally known as brigades, for working purposes. It was already normal practice for the large kolkhoz of 200-400 households to be divided into temporary or permanent work units of 15-30 households.' The authorities gradually came down in favour of the fixed, combined brigade, that is the brigade with its personnel, land, equipment and draught horses fixed to it for the whole period of agricultural operations, and taking responsibility for all relevant tasks during that period. The brigade was headed by a brigade leader. This was usually a local man (a few were women).;;;;;;;;;;;;;x;;;;
collectivise_farms_title;Implement Collectivisation in the $COUNTRY_ADJ$ Agricultural Industry;;;;;;;;;;;;;x;;;;
collectivise_farms_desc;State farms, began to be created in the early 1920s as an ideological example of "socialist agriculture of the highest order". Kolkhozes, or collective farms, were regarded for a long time as an intermediate stage in the transition to the ideal of state farming. While kolkhozy were typically created by combining small individual farms together in a cooperative structure, a sovkhoz would be organised by the state on land confiscated from former large estates (so-called "state reserve land" that was left over after distribution of land to individuals) and sovkhoz workers would be recruited from among landless rural residents. The sovkhoz employees would be paid regulated wages, whereas the remuneration system in a kolkhoz relied on cooperative-style distribution of farm earnings (in cash and in kind) among the members. In farms of both types, however, a system of internal passports prevented movement of employees and members from rural areas to urban areas.;;;;;;;;;;;;;x;;;;
privatise_farms_title;Privatise the $COUNTRY_ADJ$ Collectivised State Farms;;;;;;;;;;;;;x;;;;
privatise_farms_desc;State farms, began to be created in the early 1920s as an ideological example of "socialist agriculture of the highest order". Kolkhozes, or collective farms, were regarded for a long time as an intermediate stage in the transition to the ideal of state farming. While kolkhozy were typically created by combining small individual farms together in a cooperative structure, a sovkhoz would be organised by the state on land confiscated from former large estates (so-called "state reserve land" that was left over after distribution of land to individuals) and sovkhoz workers would be recruited from among landless rural residents. The sovkhoz employees would be paid regulated wages, whereas the remuneration system in a kolkhoz relied on cooperative-style distribution of farm earnings (in cash and in kind) among the members. In farms of both types, however, a system of internal passports prevented movement of employees and members from rural areas to urban areas.;;;;;;;;;;;;;x;;;;
collectivisation;Agricultural Collectivisation;;;;;;;;;;;;;x;;;;
collectivisation_desc;Collective farming and communal farming are various types of "agricultural production in which multiple farmers run their holdings as a joint enterprise." That type of collective is often an agricultural cooperative in which member-owners jointly engage in farming activities. The process by which farmland is aggregated (or forcefully taken) is called collectivisation.;;;;;;;;;;;;;x;;;;
EVTDESC1512057;The International Military Tribunal for the Far East (IMTFE), also known as the Tokyo Trials or the Tokyo War Crimes Tribunal, was a military trial convened on April 29, 1946, to try the leaders of the Empire of Japan for "Class A" crimes, which were reserved for those who participated in a joint conspiracy to start and wage war. 28 Japanese military and political leaders were charged with waging aggressive war and with responsibility for conventional war crimes. More than 5,700 lower-ranking personnel were charged with conventional war crimes in separate trials. The charges covered a wide range of crimes including prisoner abuse, rape, sexual slavery, torture, ill-treatment of labourers, execution without trial and inhumane medical experiments. China held 13 tribunals, resulting in 504 convictions and 149 executions. The tribunal was adjourned on November 12, 1948.;;;;;;;;;;;;;x;;;;
EVTDESC1512054;On Saturday, 30 August 1997, Diana left Sardinia on a private jet and arrived in Paris with Dodi Fayed, the son of Mohamed Al-Fayed. They had stopped there en route to London, having spent the preceding nine days together on board Mohamed Al-Fayed's yacht Jonikal on the French and Italian Riviera. Henri Paul, the deputy head of security at the Ritz Hotel, had been instructed to drive the hired black 1994 Mercedes-Benz S280 in order to elude the paparazzi a decoy vehicle left the Ritz first from the main entrance on Place Vendôme, attracting a throng of photographers. Diana and Fayed then departed from the hotel's rear entrance, Rue Cambon at around 00:20 on 31 August, heading for the apartment in Rue Arsène Houssaye. They did this to avoid the nearly 30 photographers waiting in the front of the hotel. At around 12:23 a.m., Paul lost control of the vehicle at the entrance to the Pont de l'Alma tunnel. The car swerved to the left of the two-lane carriageway before it collided head-on with the 13th pillar that supported the roof. Despite attempts to save her, Diana's internal injuries were too extensive. Despite lengthy resuscitation attempts, including internal cardiac massage, she died at 4:00 a.m. Dr. Bruno Riou announced her death at 6 am at a news conference held at the hospital.;;;;;;;;;;;;;x;;;;
EVTDESC1512055;The Royal Family was criticised for a rigid adherence to protocol, and their concern to care for Diana's grieving sons, was interpreted as a lack of compassion. In particular, the refusal of Buckingham Palace to fly the Royal Standard at half-mast provoked angry headlines in newspapers. "Where is our Queen? Where is her Flag?" asked The Sun. The Palace's stance was one of royal protocol: no flag could fly over Buckingham Palace, as the Royal Standard is only flown when the Queen is in residence, and the Queen was then in Scotland. The Queen, who returned to London from Balmoral, agreed to a television broadcast to the nation.;;;;;;;;;;;;;x;;;;
EVTDESC1512056;There was a brief moment, a 'snapshot at a point in time', ten years ago immediately following the untimely death of Diana, Princess of Wales, now immortalised in the turning point in the film "The Queen", when a MORI poll for ABC News found that nearly one person in four thought the country would better off without the Monarchy. In the film, when the Prime Minister passed word of the results of our poll to the Queen's private secretary, and the private secretary passed this information to Her Majesty, the look on her face, Helen Mirren's face of course, said it all. At that moment, the Queen realised that her perception of British public opinion was out of date, and that action was needed to stem the tide so telegraphically represented by the sea of flowers filling the Victoria circle at the gates of Buckingham Palace. The Royal Family had responded to public opinion, and was rewarded by seeing support for a republic cut in half.;;;;;;;;;;;;;x;;;;
unsc_crisis_event_title;Seek United Nations assistance to avert a Crisis;;;;;;;;;;;;;x;;;;
unsc_crisis_event_desc;A flashpoint region in $COUNTRY$ has amassed so much tension that an international crisis breaking out from it is almost inevitable. Such a crisis can be devastating to our nation and to the wider world as it may serve as a conduit to bring the Great Powers into a new world war. By seeking UN assistance to quell the tensions in our country, we can attempt to prevent the next global war.;;;;;;;;;;;;;x;;;;
unsc_vote_crisis;Recently sought UN action in crisis;;;;;;;;;;;;;x;;;;
EVTDESC1512048;The political status of Taiwan is complex. The PRC considers itself the successor state of the pre-1949 ROC and the sole legitimate government of "China" since its founding on 1 October 1949, and regards Taiwan as a part of an "indivisible China". The ROC government disputes this claim, and is currently recognised by 20 UN member states and the Holy See as the government of "China", although since 1971 it is no longer a member of the United Nations or its suborganisations. Most other countries retain unofficial relations with Taiwan. The PRC's current policy proposal for a future reunification with Taiwan includes a proposal for Taiwan to become a Special Administrative Region (analogous to Hong Kong and Macau today), rather than a province.;;;;;;;;;;;;;x;;;;
king_timer_m;Recently aligned with a trade bloc leader;;;;;;;;;;;;;x;;;;
king_timer_m_desc;More time is needed before we can organise another diplomatic mission to improve ties with our trade bloc leader.;;;;;;;;;;;;;x;;;;
un_king1_multipolar_title;Align with the Leader of our Trade Bloc;;;;;;;;;;;;;x;;;;
un_king1_multipolar_desc;The multipolar forces in the world are working to replace the superpower-led international order with a diversified array of multiple stakeholders in order to bring balance to International Affairs. Importantly, they seek to do this through progressively reforming international institutions such as the UN, IMF, World Bank, and others, as well as creating their own counterparts to some of them like the BRICS New Development Bank or outright forming entirely new and unprecedented organisations like the SCO.;;;;;;;;;;;;;x;;;;
EVTDESC1512047;The State of Vietnam was created through co-operation between anti-communist Vietnamese and the French government on 14 June 1949. Former emperor Bao Dai accepted the position of chief of state. This was known as the "Bao Dai Solution". The colonial struggle in Vietnam became part of the global Cold War. In 1950, China, the Soviet Union and other communist nations recognised the DRV while the United States and other non-communist states recognised the Bao Dai government.;;;;;;;;;;;;;x;;;;
air_raid_high;Extensive Air Raid Shelters;;;;;;;;;;;;;x;;;;
air_raid_medium;Adequate Air Raid Shelters;;;;;;;;;;;;;x;;;;
air_raid_low;Weak Air Raid Shelters;;;;;;;;;;;;;x;;;;
EVTDESC1512042;The Vi?t C?ng, also known as the National Liberation Front, was a mass political organisation in South Vietnam and Cambodia with its own army that fought against the United States and South Vietnamese governments during the Vietnam War, eventually emerging on the winning side. It had both guerrilla and regular army units, as well as a network of cadres who organised peasants in the territory it controlled. Many soldiers were recruited in South Vietnam, but others were attached to the People's Army of Vietnam (PAVN), the regular North Vietnamese army. During the war, communists and anti-war activists insisted the Vi?t C?ng was an insurgency indigenous to the South, while the U.S. and South Vietnamese governments portrayed the group as a tool of Hanoi. Although the terminology distinguishes northerners from the southerners, communist forces were under a single command structure set up in 1958;;;;;;;;;;;;;x;;;;
viet_cong;Suffering from Guerrilla Warfare;;;;;;;;;;;;;x;;;;
EVTDESC1512040;In 1975, the communists of North Vietnam launched an offensive in the South, which became known as the Ho Chi Minh Campaign. The Army of the Republic of Vietnam unsuccessfully attempted a defence and a counterattack. It had few remaining operational tanks and artillery pieces, as well as a shortage of spare parts, and ammunition. The NVA had a vastly greater supply of new equipment and ammunition. As a consequence, South Vietnamese President Nguy?n V?n Thi?u was forced to withdraw key army units from the Central Highlands, which exacerbated an already-perilous military situation and undercut the confidence of the ARVN soldiers in their leadership. The retreat became a rout. The cities of Hu?, Da Nang and Da Lat in central Vietnam quickly fell, and the North Vietnamese advanced southwards.;;;;;;;;;;;;;x;;;;
EVTDESC1512041;China's support for North Vietnam included both financial aid and the deployment of hundreds of thousands of military personnel in support roles. In the summer of 1962, Mao Zedong agreed to supply Hanoi with 90,000 rifles and guns free of charge. Starting in 1965, China sent anti-aircraft units and engineering battalions to North Vietnam to repair the damage caused by American bombing, man anti-aircraft batteries, rebuild roads and railroads, transport supplies, and perform other engineering works. This freed North Vietnamese army units for combat in the South. China sent 320,000 troops and annual arms shipments worth $180 million. The Chinese military claims to have caused 38% of American air losses in the war. China claimed that its military and economic aid to North Vietnam and the Viet Cong totaled $20 billion during the Vietnam War. Included in that aid were donations of 5 million tons of food to North Vietnam, accounting for 10–15% of the North Vietnamese food supply by the 1970s. We should take it further and join the war against South Vietnam.;;;;;;;;;;;;;x;;;;
EVTDESC1512039;Brunei is one of only two absolute monarchies left in Asia. The other is in Bhutan. The Sultan is descended from a centuries-old royal line, maintained by intermarriage among cousins. No political opposition and almost no political activity are allowed. Bruneians are proud to have the world’s oldest reigning monarchy and the only remaining Malay Islamic Monarchy.;;;;;;;;;;;;;x;;;;
new_capital;City of Grandeur;;;;;;;;;;;;;x;;;;
EVT_8005316_DESC;In 1973, a famine in Wollo killed an estimated 40,000 to 80,000, mostly of the marginalised Afar herders and Oromo tenant farmers, who suffered from the widespread confiscation of land by the wealthy classes and government of Emperor Haile Selassie. Despite attempts to suppress news of this famine, leaked reports contributed to the undermining of the government's legitimacy and served as a rallying point for dissidents, who complained that the wealthy classes and the Ethiopian government had ignored both the famine and the people who had died.;;;;;;;;;;;;;x;;;;
EVTDESC1512037;Generally speaking, genocide does not necessarily mean the immediate destruction of a nation, except when accomplished by mass killings of all members of a nation. It is intended rather to signify a coordinated plan of different actions aiming at the destruction of essential foundations of the life of national groups, with the aim of annihilating the groups themselves. The objectives of such a plan would be the disintegration of the political and social institutions, of culture, language, national feelings, religion, and the economic existence of national groups, and the destruction of the personal security, liberty, health, dignity, and even the lives of the individuals belonging to such groups.;;;;;;;;;;;;;x;;;;
EVTDESC1512036;With rising civil unrest in $COUNTRY$, a group of $COUNTRY_ADJ$ army officers have decided to put the situation into their own hands. They are planning to stage a coup to remove the current democratically elected government to replace it with a strong authoritarian one that they believe will restore order to $COUNTRY$. This means that a a dictatorship will be formed. However in the rare case that the majority of the population favours liberalism or progressivism, the coup will fail and democracy will be restored.;;;;;;;;;;;;;x;;;;
EVTDESC1512035;Throughout the integration process, support came primarily from the two governments and their social elites, neither the Senegalese nor the Gambian people at large were particularly interested in integration. Once the threat of political instability began to dissipate, both sides began to move back to their traditional fears and stereotypes of the other. The Gambian government (and the Gambian people) began to fear losing their own power and identity through Senegalese engulfment. Hughes and Lewis, in their Senegambia analysis, list many problems with unions which often lead to failure, which this union shared. The union had both pragmatic and ideological elements. Because it was created in response to security concerns, when that threat was believed finished, the confederation's momentum began to die.;;;;;;;;;;;;;x;;;;
